,Mean Train loss,Last Train loss,Mean Test loss,Last Test loss,Train time callbacks,GCN sizes,LSTM sizes,History (in days),Test Date
0,119.36407420307398,107.11950219273567,145.88730220031738,151.107141572237,5.072016996564344,"[4, 4]","[4, 4]",6,16 Nov
0,117.05222818690538,100.69879375100135,139.97657313537596,119.27451528310775,4.852973933098838,"[4, 4]","[4, 8]",6,16 Nov
0,114.27271720554303,99.12713984721297,137.46333894817107,117.42889144797938,3.8824749763589352,"[4, 4]",[4],6,17 Nov
0,116.30531911860093,104.31548075637686,141.00601544616418,136.75928588990772,3.6258856917265803,"[8, 8]",[4],6,17 Nov
0,101.74841319724509,74.31098789304768,104.11113058877646,61.50528323035174,3.889678819105029,"[16, 16]",[4],6,17 Nov
0,101.58570853755151,70.97787542299393,107.68431546692455,62.60984353283676,3.7383001763373613,"[32, 32]",[4],6,17 Nov
0,117.97327556308802,111.66798094215743,141.9765682510936,130.57350633505288,3.978103092405945,"[4, 4, 4]",[4],6,17 Nov
0,104.15550214853309,76.02167341345493,113.00879514396738,66.07687357778943,3.9932378125377,"[4, 8, 16]",[4],6,17 Nov
0,93.0990732110107,65.88457862759402,104.81290271234074,64.60035905857151,3.590009105624631,"[4, 4]",[8],6,17 Nov
0,84.26677369337837,48.31602742898902,94.00459462244577,61.478642351310185,3.8372282958589494,"[4, 4]",[16],6,17 Nov
0,79.49976234311221,48.585449145201146,92.49698319478867,60.345756411962554,3.605485984822735,"[4, 4]",[32],6,17 Nov
0,118.86375854714201,115.1206078581307,143.37946422821884,134.7018555044581,5.083566090092063,"[4, 4]","[4, 4]",6,17 Nov
0,118.13656022391734,112.6791663847932,140.52321305371206,130.02573265258326,5.013310671085492,"[4, 4]","[4, 8]",6,17 Nov
0,121.83815289873323,108.66044016906974,76.71731735964434,56.11638895688801,3.614722973667085,"[4, 4]",[4],6,18 Nov
0,119.34831484483742,101.07304546647116,69.26353532178686,42.610202302353095,3.9636214959900826,"[8, 8]",[4],6,18 Nov
0,104.4730228219817,74.75152622341015,63.48433392743452,44.316505385238095,3.6474143927916884,"[16, 16]",[4],6,18 Nov
0,104.93754621223162,80.367898978498,61.9815051448017,43.77102111293635,3.9704546378925443,"[32, 32]",[4],6,18 Nov
0,126.61962024629936,121.87409911899391,83.51487816416889,75.49209098107771,3.7913747013080865,"[4, 4, 4]",[4],6,18 Nov
0,126.55630353316528,121.91160823637192,83.1706732524207,75.52958459454939,4.071935368236154,"[4, 8, 16]",[4],6,18 Nov
0,110.3307558946626,87.41479649866393,62.370566371777734,51.185319869343296,3.554709708550945,"[4, 4]",[8],6,18 Nov
0,97.59325658516464,66.88635836705703,54.00962307431282,45.57597038382237,3.7899284863378853,"[4, 4]",[16],6,18 Nov
0,84.11184315743523,55.074257717220064,52.36359938595273,46.03988343695982,3.531369036063552,"[4, 4]",[32],6,18 Nov
0,125.60138000948713,94.89792226323294,84.7797653955932,46.265423930292826,4.999776840675622,"[4, 4]","[4, 4]",6,18 Nov
0,121.02589564925624,113.08107931652201,76.41761816812217,35.858194248528655,4.977146661374718,"[4, 4]","[4, 8]",6,18 Nov
0,117.0190538704664,82.27566907291576,109.5209982178022,100.34066356130923,3.5617445171810687,"[4, 4]",[4],6,19 Nov
0,117.6805307562473,91.19846174294815,109.85152599314254,101.64217826524467,3.8992224489338696,"[8, 8]",[4],6,19 Nov
0,115.95771467676899,77.77333374740496,110.11655853590823,103.28610534463635,3.672805701615289,"[16, 16]",[4],6,19 Nov
0,99.8300518099011,72.56935602805598,110.5897110489286,105.3678772245208,3.993150500813499,"[32, 32]",[4],6,19 Nov
0,122.18347739761495,109.72188848898939,106.55092102132942,101.50187561392629,3.7303884516004473,"[4, 4, 4]",[4],6,19 Nov
0,122.14883474190592,109.72603081450622,106.42462241034823,101.52014356746456,4.066970829619095,"[4, 8, 16]",[4],6,19 Nov
0,106.22471075114737,69.06104472252179,105.36149148702621,101.86521815692204,3.5888868689071387,"[4, 4]",[8],6,19 Nov
0,86.23907160719435,57.89547582733674,112.3370643475772,105.63931378266824,3.8297305037267506,"[4, 4]",[16],6,19 Nov
0,72.94347005777247,41.15469439732945,108.90528454236153,105.71332929208293,3.5821588749531657,"[4, 4]",[32],6,19 Nov
0,111.75454609665958,58.38673377963769,106.89073714211641,101.15138719375736,5.048394891433418,"[4, 4]","[4, 4]",6,19 Nov
0,92.52309410003953,53.56283181031829,108.96096375483376,105.57180480374161,5.004533557686955,"[4, 4]","[4, 8]",6,19 Nov
0,90.35365501641297,71.14970557781612,71.28058121015255,62.013538442312296,3.563998728757724,"[4, 4]",[4],6,20 Nov
